time_s,vib_power_W,power_W,energy_Wh_cumulative
3420.0,0.01309309589,0.02618619177,0.02396434643
3480.0,0.03404835236,0.06809670472,0.02436084774
3540.0,0.01023059158,0.02046118316,0.02475957887
3600.0,0.0003536307597,0.0007072615194,0.02515112973
3660.0,0.006232163747,0.01246432749,0.02554859033
3720.0,0.01112389325,0.0222477865,0.02592533404
3780.0,0.02204702764,0.04409405528,0.02636413266
3840.0,0.03151774547,0.06303549094,0.02686877385
3900.0,0.00889823143,0.01779646286,0.02728651741
3960.0,0.030919928,0.06183985601,0.02764324792
4020.0,0.03229007527,0.06458015053,0.02803286435
4080.0,0.004742425769,0.009484851537,0.02841328159
4140.0,0.01328150067,0.02656300134,0.02879258779
4200.0,0.01932766989,0.03865533977,0.02921511719
4260.0,0.02807434167,0.05614868333,0.02968134415
4320.0,0.0009258585283,0.001851717057,0.03005951582
4380.0,0.003106996703,0.006213993407,0.03046110822
4440.0,0.009878760742,0.01975752148,0.03091802001
4500.0,0.01291085898,0.02582171796,0.03139170607
4560.0,0.001915854958,0.003831709916,0.03186843165
4620.0,0.006422780998,0.012845562,0.03227073998
4680.0,0.0006990612555,0.001398122511,0.03267829611
4740.0,0.006706321716,0.01341264343,0.03307595084
4800.0,0.00925705679,0.01851411358,0.03346060772
4860.0,0.003424004065,0.00684800813,0.03387189409
4920.0,0.03367781911,0.06735563823,0.03424477358
4980.0,0.003214177101,0.006428354203,0.03471301543
5040.0,0.005894750559,0.01178950112,0.03517717074
5100.0,0.00466785068,0.00933570136,0.03553406689
5160.0,0.02141184918,0.04282369836,0.0359060792
5220.0,0.007512747093,0.01502549419,0.03634347066
5280.0,0.004983537542,0.009967075085,0.03681643916
5340.0,0.001130528407,0.002261056814,0.03717676276
5400.0,0.02910940534,0.05821881067,0.03766557714
5460.0,0.02101776759,0.04203553519,0.03808997735
5520.0,0.01073229798,0.02146459596,0.0386380883
5580.0,0.0003589221171,0.0007178442342,0.03905914818
5640.0,0.03404802724,0.06809605449,0.03944079046
5700.0,0.005963656278,0.01192731256,0.03981573563
5760.0,0.01319228646,0.02638457292,0.04019337848
5820.0,0.01850249917,0.03700499835,0.0405822013
5880.0,0.02788104647,0.05576209294,0.04096420868
5940.0,0.01132593946,0.02265187892,0.04145481752
6000.0,0.03398525599,0.06797051198,0.04188161819
6060.0,0.001847542894,0.003695085788,0.04219845574
6120.0,0.01397998219,0.02795996439,0.04257484719
6180.0,0.008009733282,0.01601946656,0.04302005584
6240.0,0.006576154368,0.01315230874,0.04352275312
6300.0,0.02526590778,0.05053181555,0.04404265677
6360.0,0.01674543214,0.03349086428,0.0444541164
6420.0,0.01808556673,0.03617113346,0.04487966974
6480.0,0.00280754932,0.005615098639,0.04534208048
6540.0,0.02802362152,0.05604724305,0.04573794796
6600.0,0.01592273332,0.03184546664,0.04621665308
6660.0,0.005538068144,0.01107613629,0.04667804534
6720.0,0.02229700535,0.0445940107,0.04706223091
6780.0,0.03129935885,0.06259871769,0.04750052122
6840.0,0.001036468739,0.002072937477,0.04786882634
6900.0,0.00372486877,0.00744973754,0.04819768658
6960.0,0.02379867771,0.04759735541,0.04873146801
7020.0,0.01802616359,0.03605232718,0.04914207998
7080.0,0.0104242862,0.02084857241,0.04959408886
7140.0,0.02686610288,0.05373220576,0.0499475968
7200.0,0.03170616746,0.06341233492,0.05037000477
7260.0,0.00487641289,0.009752825781,0.05074696011
7320.0,0.02517920044,0.05035840088,0.05122124173
7380.0,0.01423979474,0.02847958947,0.05164169752
7440.0,0.00152453393,0.00304906786,0.05204248454
7500.0,0.02227472202,0.04454944404,0.05244939282
7560.0,0.009624391555,0.01924878311,0.05279762688
7620.0,0.0323189605,0.06463792101,0.05319493798
7680.0,0.005966103545,0.01193220709,0.05360613026
7740.0,0.007213126629,0.01442625326,0.05402948374
7800.0,0.00232559274,0.004651185481,0.05443634925
7860.0,0.03248790693,0.06497581386,0.05477290579
7920.0,0.005440332881,0.01088066576,0.05523261677
7980.0,0.02748968869,0.05497937737,0.05570478712
8040.0,0.000470326175,0.00094065235,0.05614263803
8100.0,0.0007890925491,0.001578185098,0.05659475245
8160.0,0.01951470395,0.0390294079,0.05702614748
8220.0,0.01157382039,0.02314764079,0.05749507339
8280.0,0.008204810155,0.01640962031,0.05792260731
8340.0,0.01181573291,0.02363146583,0.0582895204
8400.0,0.004812567308,0.009625134617,0.05874160171
8460.0,0.003298327237,0.006596654474,0.05914182612
8520.0,0.005263944482,0.01052788896,0.0595475533
8580.0,0.01496382203,0.02992764407,0.05996102853
8640.0,0.01054156368,0.02108312736,0.06031956181
8700.0,0.01239854307,0.02479708613,0.06072759462
8760.0,0.008712790873,0.01742558175,0.06115212646
8820.0,0.005860440587,0.01172088117,0.0615884834
8880.0,0.003148104591,0.006296209182,0.0619231713
8940.0,0.02495844658,0.04991689316,0.06234395129
9000.0,0.002714136349,0.005428272698,0.06273970584
9060.0,0.01032401652,0.02064803303,0.0631875957
9120.0,0.02312274901,0.04624549803,0.06361389987
9180.0,0.0005212624046,0.001042524809,0.0640687679
9240.0,0.008546527179,0.01709305436,0.06447612737
9300.0,0.001972987885,0.003945975769,0.06489238568
9360.0,0.01570566067,0.03141132134,0.06532716612
9420.0,0.03352928755,0.0670585751,0.06578200523
9480.0,0.006764306665,0.01352861333,0.06616732207
9540.0,0.003063464345,0.00612692869,0.06656556776
9600.0,0.00333570754,0.006671415081,0.06701005766
9660.0,0.008252955811,0.01650591162,0.06752208698
9720.0,0.005437705818,0.01087541164,0.0679239898
9780.0,0.0100354707,0.02007094141,0.06834722609
9840.0,0.0340435922,0.06808718439,0.06876481825
9900.0,0.03407713703,0.06815427405,0.06922680711
9960.0,0.006222949817,0.01244589963,0.06966598773
10020.0,0.01058401327,0.02116802654,0.07009861095
10080.0,0.02809723832,0.05619447664,0.07059636813
10140.0,0.02615618081,0.05231236161,0.07102786458
10200.0,0.006272812449,0.0125456249,0.07139581814
10260.0,0.003273608661,0.006547217321,0.07175903101
10320.0,0.005969670182,0.01193934036,0.0721684209
10380.0,0.001519043518,0.003038087036,0.07257630247
10440.0,0.02560675626,0.05121351253,0.07309336652
10500.0,0.0008295787138,0.001659157428,0.07351765259
10560.0,0.02396905845,0.04793811691,0.07398328164
10620.0,0.00864066962,0.01728133924,0.07436336265
10680.0,0.01424487653,0.02848975305,0.07481504359
10740.0,0.02448597042,0.04897194083,0.0752621994
10800.0,0.004381352371,0.008762704742,0.07567874909
10860.0,0.01759797491,0.03519594981,0.07603691418
10920.0,0.02777941918,0.05555883837,0.0764227126
10980.0,0.000818704697,0.001637409394,0.07688248639
11040.0,0.003514824377,0.007029648754,0.07741318463
11100.0,0.002684102016,0.005368204033,0.07785129149
11160.0,0.02576982264,0.05153964528,0.0782383549
11220.0,0.006621137757,0.01324227551,0.07861082957
11280.0,0.01551451878,0.03102903756,0.07902951848
11340.0,0.006154697729,0.01230939546,0.07944412822
11400.0,0.01441695589,0.02883391179,0.07983550114
11460.0,0.002299481097,0.004598962193,0.080260821
11520.0,0.001500807245,0.003001614491,0.08069964973
11580.0,0.001336815308,0.002673630616,0.08107241188
11640.0,0.006355025244,0.01271005049,0.08150447297
11700.0,0.00990087915,0.0198017583,0.08195368773
11760.0,0.002239869443,0.004479738887,0.08238202376
11820.0,0.02172718342,0.04345436684,0.08282124206
11880.0,0.00295859386,0.00591718772,0.08330740364
11940.0,0.01681505532,0.03363011065,0.08382680926
12000.0,0.008705109303,0.01741021861,0.084228539
12060.0,0.01858312197,0.03716624393,0.08465499233
12120.0,0.003221043027,0.006442086054,0.08511012622
12180.0,0.00374570062,0.007491401239,0.08550769284
12240.0,0.02925666671,0.05851333342,0.08597346537
12300.0,0.004920316479,0.009840632957,0.08640423399
12360.0,0.03436968482,0.06873936964,0.08686252644
12420.0,0.008410355029,0.01682071006,0.08736027593
12480.0,0.004623144958,0.009246289916,0.08775995879
12540.0,0.03087146232,0.06174292463,0.08821520145
12600.0,0.01218908333,0.02437816666,0.08861439296
12660.0,0.001008721542,0.002017443085,0.08907342119
12720.0,0.003602482642,0.007204965285,0.0895225085
12780.0,0.002900244368,0.005800488736,0.0900027503
12840.0,0.009540805288,0.01908161058,0.09041277056
12900.0,0.003756002214,0.007512004428,0.09078438807
12960.0,0.02861608954,0.05723217908,0.09124533306
13020.0,0.02164300415,0.04328600831,0.0916130502
13080.0,0.0004192930513,0.0008385861026,0.09203854259
13140.0,0.001854891937,0.003709783874,0.09243560082
13200.0,0.004749141949,0.009498283898,0.09292152261
13260.0,0.02501396351,0.05002792702,0.09344064266
13320.0,0.01826223178,0.03652446356,0.09384416849
13380.0,0.00289374717,0.00578749434,0.09427891406
13440.0,0.02170715695,0.04341431389,0.09477928049
13500.0,0.03298623425,0.0659724685,0.09516886875
13560.0,0.003262567722,0.006525135443,0.09556741041
13620.0,0.0008777082875,0.001755416575,0.09597212468
13680.0,0.01021837454,0.02043674907,0.09641330871
13740.0,0.02795670819,0.05591341637,0.09682459002
13800.0,0.006177880881,0.01235576176,0.09730237747
13860.0,0.001436862553,0.002873725106,0.09774029883
13920.0,0.007112952254,0.01422590451,0.0981898963
13980.0,0.02073784346,0.04147568691,0.09856529448
14040.0,0.00433765729,0.00867531458,0.09908020979
14100.0,0.01098496239,0.02196992477,0.09952251511
14160.0,0.01335351827,0.02670703654,0.09997528045
14220.0,0.0006527821462,0.001305564292,0.1004133726
14280.0,0.0005269598369,0.001053919674,0.1007747107
14340.0,0.02604017662,0.05208035323,0.1011730947
14400.0,0.0006838889844,0.001367777969,0.1015974713
14460.0,0.009036547185,0.01807309437,0.1019585512
14520.0,0.002751689488,0.005503378976,0.1023703775
14580.0,0.004850468463,0.009700936927,0.1027616754
14640.0,0.0197436513,0.03948730259,0.1031750445
14700.0,0.01905666089,0.03811332178,0.1036976635
14760.0,0.02456558223,0.04913116445,0.1041173823
14820.0,0.0006649527634,0.001329905527,0.1045626354
14880.0,0.0102148759,0.0204297518,0.1050377537
14940.0,0.01256211252,0.02512422504,0.105478528
15000.0,0.005417959571,0.01083591914,0.105918202
15060.0,0.02682751224,0.05365502447,0.1063200465
15120.0,0.02174049572,0.04348099143,0.1067390141
15180.0,0.004870993687,0.009741987374,0.1071856584
15240.0,0.01787304902,0.03574609804,0.1076043076
15300.0,0.02534749896,0.05069499792,0.1080666492
15360.0,0.01579495862,0.03158991725,0.1085491725
15420.0,0.004344572282,0.008689144565,0.1089521826
15480.0,0.004824577959,0.009649155917,0.109306216
15540.0,0.009086511196,0.01817302239,0.1098162299
15600.0,0.003925884207,0.007851768414,0.1101842956
15660.0,0.007913998127,0.01582799625,0.1106255503
15720.0,0.008571474498,0.017142949,0.1110885921
15780.0,0.01665178841,0.03330357682,0.1115063119
15840.0,0.01117607877,0.02235215755,0.1119590575
15900.0,0.01871557702,0.03743115404,0.1124678512
15960.0,0.03079408037,0.06158816073,0.1129496204
16020.0,0.0007910913697,0.001582182739,0.1134067698
16080.0,0.008007322244,0.01601464449,0.1139444787
16140.0,0.0063639668,0.0127279336,0.1143661399
16200.0,0.02231231702,0.04462463404,0.1148281621
16260.0,0.009925192065,0.01985038413,0.1152457256
16320.0,0.003123526477,0.006247052954,0.115657821
16380.0,0.009223257848,0.0184465157,0.1161396044
16440.0,0.03432117515,0.0686423503,0.1165090576
16500.0,0.01616818619,0.03233637238,0.116942294
16560.0,0.001110815128,0.002221630255,0.117328817
16620.0,0.01828142273,0.03656284545,0.1177473085
16680.0,0.01517554922,0.03035109844,0.1181273264
16740.0,0.0005536021923,0.001107204385,0.118595398
16800.0,0.000508776017,0.001017552034,0.119007622
16860.0,0.0288493117,0.05769862341,0.1193587417
16920.0,0.0337573068,0.0675146136,0.1197882333
16980.0,0.00205799487,0.004115989741,0.1202459086
17040.0,0.001258181675,0.002516363351,0.1207376034
17100.0,0.0306690941,0.0613381882,0.121129346
17160.0,0.03379579349,0.06759158697,0.1217025473
17220.0,0.002427751394,0.004855502788,0.1221195173
17280.0,0.00884180047,0.01768360094,0.1224225518
17340.0,0.01483276426,0.02966552852,0.1229351685
17400.0,0.008161970668,0.01632394134,0.1233642545
17460.0,0.0260352904,0.05207058079,0.1237924639
17520.0,0.009611475253,0.01922295051,0.1242086545
17580.0,0.01524247606,0.03048495212,0.1246362357
17640.0,0.008591099431,0.01718219886,0.1250568969
17700.0,0.02943781211,0.05887562423,0.1254956424
17760.0,0.01886636673,0.03773273346,0.1259578513
17820.0,0.01605547187,0.03211094374,0.1263859719
17880.0,0.000361785378,0.0007235707561,0.126859673
17940.0,0.02396897204,0.04793794409,0.1272518557
18000.0,0.008674871527,0.01734974305,0.1276528961
18060.0,0.009857019612,0.01971403922,0.1281215218
18120.0,0.002284014448,0.004568028896,0.128489806
18180.0,0.003080293547,0.006160587095,0.128882214
18240.0,0.0126305774,0.02526115481,0.1292409173
18300.0,0.01010935917,0.02021871834,0.1297210076
18360.0,0.003126365113,0.006252730225,0.1301201965
18420.0,0.02455102191,0.04910204382,0.1306422584
18480.0,0.01372625031,0.02745250062,0.1311059694
18540.0,0.03182078457,0.06364156915,0.1315112111
18600.0,0.003914467896,0.007828935791,0.1320066417
18660.0,0.0008815434715,0.001763086943,0.1324329643
18720.0,0.02469075567,0.04938151135,0.1328117443
18780.0,0.007250639823,0.01450127965,0.1331973666
18840.0,0.02398894207,0.04797788415,0.1336472187
18900.0,0.01819171397,0.03638342794,0.1341182235
18960.0,0.01173522525,0.0234704505,0.1345381098
19020.0,0.02162289593,0.04324579187,0.1349553196
19080.0,0.02133918432,0.04267836864,0.135436592
19140.0,0.006409209189,0.01281841838,0.1358403794
19200.0,0.01842013375,0.0368402675,0.1363819611
19260.0,0.0007546707488,0.001509341498,0.1368018762
19320.0,0.0159460869,0.03189217379,0.1372787128
19380.0,0.008164162738,0.01632832548,0.1377038786
19440.0,0.03364471189,0.06728942377,0.1381363585
19500.0,0.01357495691,0.02714991382,0.1385423357
19560.0,0.00307111471,0.00614222942,0.1389343907
19620.0,0.001680509095,0.00336101819,0.1393920217
19680.0,0.02238336846,0.04476673693,0.1397993597
19740.0,0.004916813797,0.009833627595,0.1402429319
19800.0,0.006379357947,0.01275871589,0.1407163276
19860.0,0.01414977734,0.02829955468,0.1411856928
19920.0,0.00215919016,0.004318380321,0.1415535208
19980.0,0.03087402307,0.06174804614,0.1419052465
20040.0,0.02868224414,0.05736448828,0.1422309421
20100.0,0.0007019022288,0.001403804458,0.1426879263
20160.0,0.00271042414,0.005420848279,0.1431197965
20220.0,0.007363614054,0.01472722811,0.1435541674
20280.0,0.02528886373,0.05057772745,0.1439237566
20340.0,0.02115589088,0.04231178175,0.1444337101
20400.0,0.01019923822,0.02039847644,0.1448817185
20460.0,0.03126761759,0.06253523519,0.1453401168
20520.0,0.008344935439,0.01668987088,0.1457539089
20580.0,0.0004621255878,0.0009242511757,0.1462447682
20640.0,0.001624384917,0.003248769834,0.1466568675
20700.0,0.003830475027,0.007660950054,0.1470672054
20760.0,0.0317866424,0.0635732848,0.1475022697
20820.0,0.01439153892,0.02878307783,0.1479824159
20880.0,0.03366945078,0.06733890156,0.1484080316
20940.0,0.01664899432,0.03329798864,0.1488572327
21000.0,0.01848621134,0.03697242269,0.1492700446
21060.0,0.01112671841,0.02225343683,0.149667964
21120.0,0.002516114975,0.005032229949,0.150054078
21180.0,0.01942291558,0.03884583115,0.1504746897
21240.0,0.025440801,0.050881602,0.1509326097
21300.0,0.03389853697,0.06779707394,0.1514090928
21360.0,0.0288118525,0.057623705,0.1518928017
21420.0,0.02301552282,0.04603104564,0.1522872158
21480.0,0.002512849803,0.005025699605,0.1526968015
21540.0,0.001246310764,0.002492621527,0.1531202816
21600.0,0.001110075471,0.002220150942,0.1535327052
21660.0,0.0115370661,0.0230741322,0.153983249
21720.0,0.0004749737445,0.0009499474891,0.1543728067
21780.0,0.002123317033,0.004246634067,0.1547622066
21840.0,0.001665758567,0.003331517135,0.1550937245
21900.0,0.02407090335,0.0481418067,0.1554662133
21960.0,0.01210815301,0.02421630602,0.1558236122
22020.0,0.002338037089,0.004676074177,0.1562553355
22080.0,0.008276981776,0.01655396355,0.1567711536
22140.0,0.00155941644,0.003118832881,0.1571343389
22200.0,0.03397841136,0.06795682272,0.1575754556
22260.0,0.03193238265,0.0638647653,0.1580457962
22320.0,0.02424014685,0.04848029371,0.1584413942
22380.0,0.01053031056,0.02106062111,0.1588809533
22440.0,0.01534792031,0.03069584062,0.159257958
22500.0,0.001550242768,0.003100485535,0.1596062004
22560.0,0.003364371339,0.006728742678,0.1600268988
22620.0,0.02517574393,0.05035148787,0.1604206597
22680.0,0.0134061413,0.0268122826,0.160847025
22740.0,0.01662355003,0.03324710007,0.1613009742
22800.0,0.03127292591,0.06254585183,0.1617842186
22860.0,0.01926119516,0.03852239032,0.1622311657
22920.0,0.01631572137,0.03263144274,0.1626056932
22980.0,0.0009107574614,0.001821514923,0.1630732599
23040.0,0.02164980055,0.04329960111,0.1634506006
23100.0,0.02867392068,0.05734784135,0.16390378
23160.0,0.000605804317,0.001211608634,0.1643156799
23220.0,0.006449711024,0.01289942205,0.1647725646
23280.0,0.004988361551,0.009976723102,0.1652185757
23340.0,0.0260648876,0.05212977521,0.165685011
23400.0,0.007481681049,0.0149633621,0.1661307323
23460.0,0.01974701421,0.03949402842,0.1665481774
23520.0,0.01065176916,0.02130353832,0.1669478496
23580.0,0.003668162412,0.007336324824,0.1672934638
23640.0,0.00185788543,0.003715770859,0.1677575228
23700.0,0.03079291851,0.06158583702,0.168272501
23760.0,0.03241233902,0.06482467804,0.1687924732
23820.0,0.02158588201,0.04317176402,0.1693156199
23880.0,0.0178749827,0.03574996541,0.1696770085
23940.0,0.01210242787,0.02420485573,0.170151721
24000.0,0.02358808305,0.0471761661,0.1705849731
24060.0,0.02400060436,0.04800120872,0.1709807989
24120.0,0.001595760868,0.003191521736,0.1714020831
24180.0,0.03375425532,0.06750851064,0.1718404556
24240.0,0.03409605218,0.06819210436,0.1723149965
24300.0,0.001698841674,0.003397683349,0.1727573388
24360.0,0.004214514141,0.008429028281,0.1732144822
24420.0,0.002210014177,0.004420028354,0.1737224019
24480.0,0.003302013599,0.006604027198,0.1740983992
24540.0,0.003323114981,0.006646229962,0.1744509686
24600.0,0.01767061486,0.03534122972,0.1748443722
24660.0,0.03363795429,0.06727590858,0.1752716811
24720.0,0.0136541909,0.02730838179,0.1757101918
24780.0,0.007467876733,0.01493575347,0.1761811119
24840.0,0.0005266869092,0.001053373818,0.1765564963
24900.0,0.01899173574,0.03798347149,0.1769587592
24960.0,0.001148155643,0.002296311287,0.1774098261
25020.0,0.003348886244,0.006697772488,0.1778652898
25080.0,0.002719463491,0.005438926982,0.1782466182
25140.0,0.001613819156,0.003227638312,0.1786780475
25200.0,0.006414423444,0.01282884689,0.1790507486
25260.0,0.003541113405,0.00708222681,0.1795012706
25320.0,0.02622442093,0.05244884186,0.1799463948
25380.0,0.02508807699,0.05017615398,0.1803681333
25440.0,0.01204948201,0.02409896401,0.1807776373
25500.0,0.01123498468,0.02246996935,0.1812157565
25560.0,0.00292620699,0.00585241398,0.1816457255
25620.0,0.002466278957,0.004932557914,0.182077605
25680.0,0.01961390806,0.03922781613,0.1824374558
25740.0,0.005043332552,0.0100866651,0.1828625621
25800.0,0.001820933092,0.003641866183,0.1832405518
25860.0,0.01195148982,0.02390297964,0.1836607237
25920.0,0.02386633536,0.04773267072,0.1841716874
25980.0,0.005711256279,0.01142251256,0.184658052
26040.0,0.02469191689,0.04938383378,0.1850584945
26100.0,0.01901002677,0.03802005354,0.1854988255
26160.0,0.003255588513,0.006511177027,0.1859350806
26220.0,0.0119574874,0.02391497479,0.1863417553
26280.0,0.002339857124,0.004679714249,0.1867710507
26340.0,0.02031134275,0.0406226855,0.1872899221
26400.0,0.0003920359544,0.0007840719088,0.1877056589
26460.0,0.02357370387,0.04714740774,0.188148851
26520.0,0.008120090688,0.01624018138,0.1885573638
26580.0,0.03114930189,0.06229860379,0.1890090701
26640.0,0.01010588782,0.02021177565,0.1892833871
26700.0,0.02903899561,0.05807799122,0.1896978429
26760.0,0.03126205672,0.06252411344,0.1901795486
26820.0,0.01669770729,0.03339541457,0.1906085729
26880.0,0.01458807393,0.02917614786,0.1910599413
26940.0,0.005901099414,0.01180219883,0.1914708987
27000.0,0.01443162506,0.02886325012,0.1918770938
27060.0,0.01724130556,0.03448261113,0.1923373444
27120.0,0.001823457909,0.003646915818,0.1927804658
27180.0,0.009572786449,0.0191455729,0.1931967856
27240.0,0.005840549889,0.01168109978,0.1935834202
27300.0,0.03280080956,0.06560161912,0.194062403
27360.0,0.003374319487,0.006748638975,0.1944859407
27420.0,0.02801590896,0.05603181792,0.19483059
27480.0,0.02092923999,0.04185847997,0.1953086406
27540.0,0.00247483357,0.004949667139,0.1957378586
27600.0,0.01511124659,0.03022249319,0.1960805753
27660.0,0.03246833748,0.06493667496,0.1965210896
27720.0,0.01131163571,0.02262327142,0.196958811
27780.0,0.0008883588434,0.001776717687,0.1973912527
27840.0,0.02787850254,0.05575700508,0.1978764154
27900.0,0.01114547197,0.02229094393,0.1983093838
27960.0,0.006277412908,0.01255482582,0.1986836415
28020.0,0.002652454793,0.005304909586,0.1990863232
28080.0,0.0006670763177,0.001334152635,0.1995338252
28140.0,0.01258914167,0.02517828334,0.1999220087
28200.0,0.02042824679,0.04085649359,0.2003729205
28260.0,0.01878771495,0.0375754299,0.2007439323
28320.0,0.00362288122,0.00724576244,0.2011538436
28380.0,0.000605859715,0.00121171943,0.201533054
28440.0,0.01031330257,0.02062660515,0.2019765158
28500.0,0.0243173165,0.04863463299,0.2023211136
28560.0,0.01770615598,0.03541231197,0.2026947166
28620.0,0.02177434061,0.04354868122,0.2031538833
28680.0,0.02184970548,0.04369941096,0.2035668674
28740.0,0.02237800058,0.04475600117,0.2040236049
28800.0,0.02508367705,0.0501673541,0.2044637177
28860.0,0.0290342948,0.05806858961,0.2048869292
28920.0,0.01992351081,0.03984702162,0.2052211654
28980.0,0.003246307279,0.006492614558,0.2056305467
29040.0,0.01616469646,0.03232939291,0.2060400933
29100.0,0.004500303431,0.009000606863,0.2064372509
29160.0,0.003146210339,0.006292420678,0.2068505368
29220.0,0.01542269237,0.03084538473,0.2072813415
29280.0,0.01747423977,0.03494847955,0.2076835388
29340.0,0.00145710687,0.00291421374,0.2080835639
29400.0,0.004405571649,0.008811143298,0.2085357832
29460.0,0.002345502843,0.004691005686,0.2090020042
29520.0,0.03178248378,0.06356496757,0.2094594211
29580.0,0.005141293288,0.01028258658,0.2098872411
29640.0,0.004351017591,0.008702035183,0.2102554596
29700.0,0.007073404751,0.0141468095,0.210698322
29760.0,0.01836140274,0.03672280548,0.2110316544
29820.0,0.001471577367,0.002943154734,0.2114798697
29880.0,0.01370886386,0.02741772773,0.2119321344
29940.0,0.01637756868,0.03275513736,0.2123393291
30000.0,0.01897865992,0.03795731983,0.2128172221
30060.0,0.007667961318,0.01533592264,0.2132123647
30120.0,0.02228861982,0.04457723964,0.2135820272
30180.0,0.00117337349,0.002346746981,0.2140303154
30240.0,0.01888855106,0.03777710212,0.2144607532
30300.0,0.009784316145,0.01956863229,0.2149617016
30360.0,0.01610209447,0.03220418894,0.2153468969
30420.0,0.02773476782,0.05546953564,0.2157439643
30480.0,0.00152446437,0.00304892874,0.2161240336
30540.0,0.02647888707,0.05295777413,0.2165424022
30600.0,0.007535067402,0.0150701348,0.2169221286
30660.0,0.001213134838,0.002426269676,0.2173586783
30720.0,0.01618625602,0.03237251204,0.217818613
30780.0,0.033567163,0.06713432601,0.218255126
30840.0,0.01406764746,0.02813529492,0.2186830913
30900.0,0.02149018048,0.04298036097,0.2191481618
30960.0,0.00681244767,0.01362489534,0.2196052894
31020.0,0.004108388415,0.00821677683,0.2199792862
31080.0,0.002317291684,0.004634583368,0.220396497
31140.0,0.01388730236,0.02777460471,0.2208773379
31200.0,0.008688808916,0.01737761783,0.2213210619
31260.0,0.02323188402,0.04646376803,0.221706794
31320.0,0.005671428926,0.01134285785,0.2221135812
31380.0,0.03145110554,0.06290221109,0.2225255266
31440.0,0.03193253726,0.06386507453,0.2229246029
31500.0,0.01830525541,0.03661051083,0.2233233042
31560.0,0.007782517466,0.01556503493,0.223759396
31620.0,0.009014258461,0.01802851692,0.2241098702
31680.0,0.002577188246,0.005154376493,0.2245671306
31740.0,0.01113109146,0.02226218293,0.2249539673
31800.0,0.0283221006,0.0566442012,0.2254329045
31860.0,0.02915136084,0.05830272167,0.2258550923
31920.0,0.01911551251,0.03823102502,0.2263670837
31980.0,0.006395572262,0.01279114452,0.2268041433
32040.0,0.03260015943,0.06520031885,0.2271909341
32100.0,0.001506751349,0.003013502699,0.2276412156
32160.0,0.00389456038,0.007789120759,0.2280242455
